name,coverage_cutoff,percent_cutoff,segment,segment_length,input_length,filtered_length,percentage,pass,median_coverage,mean_coverage
New_Sm18_1913_d02_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,2270.0,2162.505928853755
New_Sp19_2254_d08_rep2,200,0.95,H9N2_PB1,2277,2277,1262,0.554238032498902,NO,298.0,573.8414580588494
New_Sp19_2243_d10_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,1.0101010101010102
New_Sm18_1912_d12_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_Sm18_1910_d06_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,1.0,22.310057092665787
New_F17_1801_d12_rep1,200,0.95,H9N2_PB1,2277,2277,76,0.03337725076855512,NO,0.0,28.118137900746596
New_Sp19_2232_d02_rep1,200,0.95,H9N2_PB1,2277,2277,1168,0.512955643390426,NO,335.0,966.6170399648661
New_Sp20_2867_d06_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_Sp19_2233_d04_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,6683.0,7836.425559947299
New_Sp19_2251_d10_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,3.8010540184453228
New_W17_1408_d06_rep1,200,0.95,H9N2_PB1,2277,2277,1223,0.5371102327624067,NO,264.0,2088.5836627140975
New_F17_1789_d10_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_F17_1794_d08_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,11518.0,11141.179622310057
New_Sp19_2244_d04_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_F17_1787_d08_rep1,200,0.95,H9N2_PB1,2277,2277,528,0.2318840579710145,NO,55.0,137.71058410188846
New_W17_1408_d06_rep2,200,0.95,H9N2_PB1,2277,2277,1272,0.5586297760210803,NO,367.0,2221.2573561704
New_Sp19_2254_d12_rep1,200,0.95,H9N2_PB1,2277,2277,2253,0.9894598155467721,YES,683.0,1303.5893719806763
New_Sm18_1983_d10_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_Sm18_1986_d02_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,1914.0,1984.5037329819938
New_F17_1794_d06_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,10915.0,10785.04172156346
New_F17_1801_d06_rep2,200,0.95,H9N2_PB1,2277,2277,535,0.2349582784365393,NO,3.0,164.14185331576635
New_Sm18_1983_d12_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_W17_1416_d06_rep1,200,0.95,H9N2_PB1,2277,2277,2210,0.9705753184014053,YES,995.0,1064.1682037768994
New_Sm18_1913_d04_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
ReSeq_W17_HK1073_rep2,200,0.95,H9N2_PB1,2277,2277,1250,0.5489679402722881,NO,623.0,2511.0711462450595
New_W17_1417_d08_rep2,200,0.95,H9N2_PB1,2277,2277,1936,0.8502415458937198,NO,306.0,730.6464646464647
New_W17_1415_d06_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,4.17610891523935
New_Sm18_1984_d12_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.027228809837505488
New_Sp19_2254_d02_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,8879.0,9552.69916556873
New_Sp20_2868_d02_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.023715415019762844
New_Sm18_1910_d12_rep2,200,0.95,H9N2_PB1,2277,2277,2274,0.9986824769433466,YES,2170.0,2459.7268335529207
New_W17_1416_d04_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,3386.0,4666.915678524374
New_F17_1800_d10_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.011418533157663592
New_W17_1409_d12_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_W17_1411_d08_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_Sm18_1986_d10_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,692.0,1733.7729468599034
New_Sm18_1914_d02_rep2,200,0.95,H9N2_PB1,2277,2277,2182,0.9582784365393061,YES,516.0,479.97364953886694
New_W17_1416_d04_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,4740.0,5730.894598155468
New_Sm18_1914_d12_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.2274923144488362
New_W17_1410_d02_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,6769.0,8369.573561703997
New_F17_1787_d10_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.4593763724198507
New_Sp20_2867_d12_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
ReSeq_W17_HK1073_rep1,200,0.95,H9N2_PB1,2277,2277,1373,0.6029863855950812,NO,1564.0,4302.056214317084
New_Sm18_1912_d06_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,2813.0,3792.2433025911287
ReSeq_Sp19_HK1073_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,6277.0,10702.935880544575
New_Sm18_1971_d08_rep1,200,0.95,H9N2_PB1,2277,2277,566,0.24857268335529206,NO,42.0,227.02591128678085
New_Sp19_2244_d08_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,10.924901185770752
New_F17_1787_d08_rep2,200,0.95,H9N2_PB1,2277,2277,366,0.16073781291172595,NO,53.0,88.42775581906017
New_Sp19_2254_d10_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,3.0847606499780413
New_Sp19_2253_d12_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.08080808080808081
New_Sp19_2231_d04_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,1288.0,1446.0557751427316
New_Sp19_2232_d10_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.12033377250768555
ReSeq_Sp19_HK1073_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,5426.0,9732.981115502855
New_F17_1794_d06_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,11616.0,11609.216512955643
New_FCC_2233_d02_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,9820.0,9508.231884057972
New_Sm18_1977_d02_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,4752.0,6026.549407114625
New_Sp20_2867_d02_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,1934.0,2161.8418972332015
New_F17_1794_d08_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,13637.0,13347.406675450155
New_Sp19_2251_d12_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_F17_1794_d10_rep2,200,0.95,H9N2_PB1,2277,2277,2189,0.961352657004831,YES,526.0,507.020202020202
New_Sp19_2251_d08_rep1,200,0.95,H9N2_PB1,2277,2277,862,0.37856829161176986,NO,163.0,437.7606499780413
New_Sp19_2232_d02_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,3972.0,3834.9095300834433
New_Sm18_1913_d08_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,9531.0,9484.187088274044
New_Sp19_2243_d04_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,12711.0,12270.497584541063
New_Sp19_2244_d02_rep1,200,0.95,H9N2_PB1,2277,2277,381,0.1673254281949934,NO,0.0,132.99165568730785
New_W17_1417_d02_rep1,200,0.95,H9N2_PB1,2277,2277,1204,0.5287659200702679,NO,281.0,1724.5577514273166
New_Sp19_2234_d04_rep2,200,0.95,H9N2_PB1,2277,2277,1370,0.6016688625384278,NO,957.0,2582.6618357487923
New_Sp19_2239_d10_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,3032.0,3478.083003952569
New_F17_1789_d04_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,6384.0,6414.49714536671
New_Sm18_1980_d12_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_Sp20_2867_d08_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.19675010979358806
New_W17_1417_d08_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,3939.0,6221.51866490997
New_W17_1414_d04_rep1,200,0.95,H9N2_PB1,2277,2277,1227,0.538866930171278,NO,426.0,1211.5046113306983
New_W17_1410_d04_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,2342.0,3841.227931488801
New_Sp19_2244_d06_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_Sp20_2867_d02_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_Sm18_1968_d02_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,4825.0,5464.236714975846
New_W17_1408_d02_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,5299.0,7324.141853315767
New_Sm18_1912_d02_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,6539.0,7307.273166447079
New_W17_1412_d06_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.0
New_Sm18_1974_d02_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,6304.0,7473.567413263066
New_F17_1800_d08_rep1,200,0.95,H9N2_PB1,2277,2277,547,0.24022837066315328,NO,63.0,118.26086956521739
New_W17_1410_d08_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.11242863416776461
New_Sm18_1974_d04_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,4636.0,6195.435221783048
New_P1_MRTPCR_Water_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.103645147123408
New_FCC_1966_d02_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,10511.0,10839.850680720247
New_F17_1797_d08_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,11523.0,11732.329819938515
New_Sm18_1984_d12_rep2,200,0.95,H9N2_PB1,2277,2277,376,0.16512955643390426,NO,0.0,79.56873078612209
New_Sp19_2251_d12_rep1,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.033816425120772944
New_Sm18_1974_d02_rep1,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,4266.0,5277.094422485727
New_Sm18_1912_d04_rep2,200,0.95,H9N2_PB1,2277,2277,2277,1.0,YES,6284.0,7105.558190601669
New_F17_1789_d12_rep2,200,0.95,H9N2_PB1,2277,2277,0,0.0,NO,0.0,0.04216073781291173
New_Sp19_2254_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,16987.0,16430.777065527065
New_Sm18_1971_d08_rep2,200,0.95,H9N2_NA,1404,1404,1254,0.8931623931623932,NO,362.5,356.8027065527065
New_Sm18_1983_d10_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2235_d12_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.4494301994301994
New_Sp19_2254_d12_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,2635.5,2528.675925925926
New_Sp19_2254_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,17780.0,17321.748575498576
New_Sp19_2231_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,9297.5,8804.289173789173
New_Sp19_2253_d12_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.3682336182336182
New_Sp19_2244_d04_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_F17_1801_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,17919.5,17734.20227920228
New_W17_1415_d06_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sm18_1980_d10_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2232_d08_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,1455.5,1413.261396011396
New_Sm18_1984_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,13844.5,13248.776353276353
New_FCC_1983_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,19629.0,19364.90170940171
New_Sm18_1980_d04_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,11933.0,11479.618945868946
New_FCC_2240_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,14243.0,12760.397435897436
New_P2_MRTPCR_Water_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2243_d10_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.15313390313390313
New_Sm18_1910_d12_rep2,200,0.95,H9N2_NA,1404,1404,1385,0.9864672364672364,YES,1179.5,1122.179487179487
New_Sp19_2239_d12_rep1,200,0.95,H9N2_NA,1404,1404,178,0.1267806267806268,NO,134.5,135.5014245014245
New_Sm18_1970_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,15936.5,15659.206552706553
New_Sp19_2232_d12_rep1,200,0.95,H9N2_NA,1404,1404,879,0.6260683760683761,NO,220.0,232.6153846153846
New_W17_1412_d08_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,14458.0,14200.381766381766
New_Sm18_1973_d06_rep2,200,0.95,H9N2_NA,1404,1404,1393,0.9921652421652422,YES,1710.0,1648.7101139601139
New_Sm18_1910_d12_rep1,200,0.95,H9N2_NA,1404,1404,1354,0.9643874643874644,YES,753.5,700.6887464387464
New_F17_1794_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,8691.0,8166.220797720798
New_F17_1789_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,17372.0,16566.159544159545
New_Sm18_1972_d02_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,37.0,33.44444444444444
New_FCC_2233_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,14170.5,12746.146011396011
New_F17_1801_d12_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2239_d06_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,18041.5,17530.90455840456
New_Sm18_1984_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,11713.0,11385.201566951568
New_Sp19_2244_d02_rep2,200,0.95,H9N2_NA,1404,1404,1387,0.9878917378917379,YES,1402.5,1330.2464387464388
New_W17_1414_d06_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,12996.5,12458.695156695157
New_P2_Seq_Water_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2232_d10_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sm18_1913_d08_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,15037.0,14406.428774928774
New_Sm18_1914_d12_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0811965811965812
New_F17_1800_d08_rep1,200,0.95,H9N2_NA,1404,1404,1035,0.7371794871794872,NO,255.0,251.6196581196581
New_Sm18_1980_d10_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2231_d12_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_F17_1801_d04_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,14240.0,13865.893874643874
New_Sp19_2254_d12_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,4379.5,4175.3019943019945
New_Sm18_1913_d04_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_FCC_1981_d08_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,16535.0,15803.586894586895
New_Sm18_1980_d12_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sm18_1981_d02_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp20_2868_d06_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.09971509971509972
New_W17_1409_d08_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,18151.0,17881.575498575497
ReSeq_Sp20_HK1073_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,10588.0,9970.13603988604
New_F17_1789_d10_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_F17_1797_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,4318.0,4009.547720797721
New_F17_1789_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,15550.5,14751.75641025641
New_Sm18_1984_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,17153.5,16381.1745014245
New_Sm18_1912_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,18528.0,18001.56054131054
New_Sp19_2232_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,4850.0,4627.3824786324785
New_F17_1801_d08_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2251_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,13078.5,12717.61396011396
New_P1_3918_Uninfected_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sm18_1972_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,11992.5,11560.364672364673
New_Sp19_2251_d10_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.20584045584045585
New_Sp20_2868_d08_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.04415954415954416
New_F17_1801_d06_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,2.0,2.6766381766381766
New_Sm18_1913_d02_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2243_d10_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sm18_1974_d04_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,12646.5,12166.849002849003
New_W17_1408_d06_rep1,200,0.95,H9N2_NA,1404,1404,1391,0.9907407407407407,YES,1361.0,1369.616809116809
New_W17_1411_d04_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,81.0,75.42022792022792
New_Sp19_2231_d06_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,17122.5,16757.672364672366
New_Sm18_1970_d08_rep2,200,0.95,H9N2_NA,1404,1404,1260,0.8974358974358975,NO,404.0,372.3368945868946
New_Sm18_1913_d04_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_W17_1416_d06_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sm18_1974_d06_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,48.0,43.986467236467234
New_W17_1408_d06_rep2,200,0.95,H9N2_NA,1404,1404,1388,0.9886039886039886,YES,1562.5,1462.6011396011395
New_F17_1787_d10_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2254_d06_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,14053.0,13735.895299145299
New_Sp20_2868_d10_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.1047008547008547
New_F17_1789_d12_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_F17_1789_d10_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_F17_1794_d04_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,5818.0,5676.241452991453
New_W17_1409_d12_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.07122507122507123
New_Sp19_2243_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,15676.5,15263.101851851852
New_W17_1416_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,17157.5,16708.761396011396
ReSeq_W17_HK1073_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,5670.0,5368.272792022792
New_Sm18_1980_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,7088.0,6702.073361823362
New_W17_1415_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,15381.0,14906.383903133903
New_W17_1417_d04_rep1,200,0.95,H9N2_NA,1404,1404,1195,0.8511396011396012,NO,344.0,336.1025641025641
New_W17_1412_d06_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.049145299145299144
New_Sm18_1975_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,17321.5,16595.609686609685
New_W17_1417_d04_rep2,200,0.95,H9N2_NA,1404,1404,1170,0.8333333333333334,NO,325.0,306.1274928774929
New_Sm18_1980_d08_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,19233.5,18424.344017094016
New_Sm18_1974_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,15545.0,15030.955840455841
New_W17_1408_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,12323.0,11711.470085470086
New_Sp19_2243_d12_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,49.0,47.17877492877493
New_F17_1789_d12_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.03917378917378917
New_W17_1417_d06_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.045584045584045586
New_W17_1417_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,1602.0,1536.5961538461538
New_Sp19_2244_d06_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.027065527065527065
New_Sp20_2868_d10_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sm18_1975_d04_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,15451.0,15002.72792022792
New_Sp20_2867_d02_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,5085.5,4912.601851851852
New_Sm18_1912_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,16953.5,16713.886752136754
New_Sp19_2239_d12_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,40.0,37.826210826210826
New_Sp19_2253_d10_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.3974358974358974
New_P2_MRTPCR_Water_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.14743589743589744
New_Sm18_1970_d08_rep1,200,0.95,H9N2_NA,1404,1404,387,0.27564102564102566,NO,160.0,159.17236467236467
New_F17_1797_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,2489.5,2407.923076923077
New_FCC_1981_d08_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,18872.0,18448.86111111111
New_Sp19_2232_d06_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,17676.0,17178.97435897436
New_Sm18_1973_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,15843.0,15480.118945868946
New_W17_1417_d08_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,1844.5,1802.073361823362
New_P2_Seq_Water_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_W17_1410_d08_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.10541310541310542
New_F17_1794_d08_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,15805.5,15446.556267806267
New_Sp20_2867_d04_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sm18_1912_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,14898.5,14388.955128205129
New_Sp19_2254_d08_rep2,200,0.95,H9N2_NA,1404,1404,1342,0.9558404558404558,YES,708.5,654.732905982906
New_Sp20_2867_d06_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_Sp19_2234_d04_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,2779.0,2699.8169515669515
New_Sp19_2235_d04_rep2,200,0.95,H9N2_NA,1404,1404,823,0.5861823361823362,NO,266.0,232.48931623931625
New_Sm18_1912_d04_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,13855.5,13524.641737891738
New_Sp20_2867_d08_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.06552706552706553
New_F17_1797_d04_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,12178.5,11577.567663817665
New_Sm18_1977_d08_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,130.0,114.1039886039886
ReSeq_Sp19_HK1073_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,11856.5,11068.39886039886
New_Sp19_2240_d04_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,14856.0,14456.60113960114
ReSeq_W17_HK1073_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,2116.0,2019.9309116809118
New_Sm18_1977_d10_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.5790598290598291
New_Sm18_1977_d10_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.10327635327635327
New_Sm18_1981_d02_rep2,200,0.95,H9N2_NA,1404,1404,1388,0.9886039886039886,YES,1816.0,1721.1915954415954
New_W17_1410_d06_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,6367.5,6072.40811965812
New_W17_1410_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,13857.0,13198.448005698006
New_Sm18_1912_d08_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.33262108262108264
New_Sm18_1981_d10_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,6779.5,6471.49358974359
New_F17_1797_d08_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,14058.5,13417.846153846154
New_Sp19_2243_d08_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,16277.0,16027.389601139601
New_Sp19_2244_d10_rep1,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.45227920227920226
New_Sm18_1914_d06_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,10761.0,10017.787749287749
New_Sp20_2867_d10_rep2,200,0.95,H9N2_NA,1404,1404,0,0.0,NO,0.0,0.0
New_FCC_1966_d02_rep1,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,20190.5,20434.030626780626
New_Sp19_2243_d02_rep1,200,0.95,H9N2_NA,1404,1404,1399,0.9964387464387464,YES,1912.0,1806.2749287749289
New_F17_1797_d08_rep2,200,0.95,H9N2_NA,1404,1404,1404,1.0,YES,18048.5,17236.356837606836
