"name","STRAIN","segment","avg_coverage","above_cutoff","SegmentSize","percent_above","segment_count","quality"
"2254_d04","H9N2","H9N2_PB2",8042.94385964912,2280,2280,100,8,"good"
"2254_d04","H9N2","H9N2_PA",10778.6541143654,2151,2151,100,8,"good"
"2254_d04","H9N2","H9N2_MP",19670.6761710794,982,982,100,8,"good"
"2254_d06","H9N2","H9N2_MP",21543.4582484725,982,982,100,8,"good"
"2254_d06","H9N2","H9N2_PA",7136.61715481172,2151,2151,100,8,"good"
"2254_d06","H9N2","H9N2_NS",28031.9762731481,864,864,100,8,"good"
"2254_d06","H9N2","H9N2_PB2",4230.95635964912,2280,2280,100,8,"good"
"2254_d06","H9N2","H9N2_NA",14405.150997151,1404,1404,100,8,"good"
"2254_d06","H9N2","H9N2_NP",13177.2778891116,1497,1497,100,8,"good"
"2254_d06","H9N2","H9N2_HA",14542.0935828877,1683,1683,100,8,"good"
"2254_d06","H9N2","H9N2_PB1",6948.82191480018,2277,2277,100,8,"good"
"2254_d08","H9N2","H9N2_PB2",NA,1746,2280,76.5789473684211,8,"good"
"2254_d08","H9N2","H9N2_NP",580.574482297929,1475,1497,98.5303941215765,8,"good"
"2254_d08","H9N2","H9N2_PA",486.995815899582,1582,2151,73.5471873547187,8,"good"
"2254_d08","H9N2","H9N2_NA",560.00462962963,1319,1404,93.945868945869,8,"good"
"2254_d08","H9N2","H9N2_MP",2535.00254582485,982,982,100,8,"good"
"2254_d08","H9N2","H9N2_HA",851.196672608437,1657,1683,98.4551396316102,8,"good"
"2254_d08","H9N2","H9N2_NS",4019.83333333333,863,864,99.8842592592593,8,"good"
"2254_d08","H9N2","H9N2_PB1",586.458058849363,1322,2277,58.0588493631972,8,"good"
"F17_HK1073","H9N2","H9N2_MP",17654.3691446028,982,982,100,8,"good"
"F17_HK1073","H9N2","H9N2_NA",7655.85185185185,1404,1404,100,8,"good"
"F17_HK1073","H9N2","H9N2_PB1",5416.65327184892,2277,2277,100,8,"good"
"F17_HK1073","H9N2","H9N2_HA",6786.22192513369,1683,1683,100,8,"good"
"F17_HK1073","H9N2","H9N2_NS",19386.4704861111,864,864,100,8,"good"
"F17_HK1073","H9N2","H9N2_NP",10620.3333333333,1497,1497,100,8,"good"
"F17_HK1073","H9N2","H9N2_PB2",4072.20614035088,2280,2280,100,8,"good"
"F17_HK1073","H9N2","H9N2_PA",5635.56834030683,2151,2151,100,8,"good"
"Sm18_HK1073","H9N2","H9N2_PA",10708.6155276616,2151,2151,100,8,"good"
"Sm18_HK1073","H9N2","H9N2_NS",21739.6446759259,864,864,100,8,"good"
"Sm18_HK1073","H9N2","H9N2_NA",11805.056980057,1404,1404,100,8,"good"
"Sm18_HK1073","H9N2","H9N2_NP",17974.874749499,1497,1497,100,8,"good"
"Sm18_HK1073","H9N2","H9N2_PB2",7091.88596491228,2280,2280,100,8,"good"
"Sm18_HK1073","H9N2","H9N2_PB1",9128.01690821256,2277,2277,100,8,"good"
"Sm18_HK1073","H9N2","H9N2_MP",22405.5147657841,982,982,100,8,"good"
"Sm18_HK1073","H9N2","H9N2_HA",12933.6892453951,1683,1683,100,8,"good"
"Sp19_HK1073","H9N2","H9N2_PA",11713.3772663877,2151,2151,100,8,"good"
"Sp19_HK1073","H9N2","H9N2_NS",21335.662037037,864,864,100,8,"good"
"Sp19_HK1073","H9N2","H9N2_HA",14134.2430184195,1683,1683,100,8,"good"
"Sp19_HK1073","H9N2","H9N2_NA",11219.8244301994,1404,1404,100,8,"good"
"Sp19_HK1073","H9N2","H9N2_PB1",10798.5338164251,2277,2277,100,8,"good"
"Sp19_HK1073","H9N2","H9N2_PB2",7040.19210526316,2280,2280,100,8,"good"
"Sp19_HK1073","H9N2","H9N2_MP",23049.0381873727,982,982,100,8,"good"
"Sp19_HK1073","H9N2","H9N2_NP",19212.1152304609,1497,1497,100,8,"good"
"Sp20_HK1073","H9N2","H9N2_PB1",8752.82520860782,2277,2277,100,8,"good"
"Sp20_HK1073","H9N2","H9N2_NP",19734.0607882432,1497,1497,100,8,"good"
"Sp20_HK1073","H9N2","H9N2_PB2",5572.59276315789,2280,2280,100,8,"good"
"Sp20_HK1073","H9N2","H9N2_NS",24170.3825231481,864,864,100,8,"good"
"Sp20_HK1073","H9N2","H9N2_PA",8794.62180381218,2151,2151,100,8,"good"
"Sp20_HK1073","H9N2","H9N2_NA",11593.8319088319,1404,1404,100,8,"good"
"Sp20_HK1073","H9N2","H9N2_HA",11245.4278074866,1683,1683,100,8,"good"
"Sp20_HK1073","H9N2","H9N2_MP",25242.1359470468,982,982,100,8,"good"
"W17_HK1073","H9N2","H9N2_NS",23355.5752314815,864,864,100,8,"good"
"W17_HK1073","H9N2","H9N2_PB2",4619.45701754386,985,2280,43.2017543859649,8,"good"
"W17_HK1073","H9N2","H9N2_NP",5582.14896459586,1497,1497,100,8,"good"
"W17_HK1073","H9N2","H9N2_NA",3713.04736467236,1404,1404,100,8,"good"
"W17_HK1073","H9N2","H9N2_HA",2519.81431966726,1683,1683,100,8,"good"
"W17_HK1073","H9N2","H9N2_PA",4514.13807531381,2137,2151,99.349139934914,8,"good"
"W17_HK1073","H9N2","H9N2_MP",15310.0728105906,982,982,100,8,"good"
"W17_HK1073","H9N2","H9N2_PB1",4843.86429512516,1293,2277,56.7852437417655,8,"good"
"1408_d06","H9N2","H9N2_PA",2193.94049279405,949,2151,44.1190144119014,7,"bad"
"1408_d06","H9N2","H9N2_NA",1419.1485042735,1388,1404,98.8603988603989,7,"bad"
"1408_d06","H9N2","H9N2_PB2",1756.62828947368,787,2280,34.5175438596491,7,"bad"
"1408_d06","H9N2","H9N2_MP",7017.67209775967,982,982,100,7,"bad"
"1408_d06","H9N2","H9N2_NS",14953.7991898148,864,864,100,7,"bad"
"1408_d06","H9N2","H9N2_PB1",3044.13504611331,1365,2277,59.9472990777339,7,"bad"
"1408_d06","H9N2","H9N2_HA",1201.12804515746,1669,1683,99.1681521093286,7,"bad"
"1408_d06","H9N2","H9N2_NP",1168.1753507014,1497,1497,100,7,"bad"
"1408_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1408_d12","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1408_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1408_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1408_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1408_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1408_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1408_d12","H9N2","H9N2_NS",NA,274,864,31.712962962963,0,"bad"
"1409_d02","H9N2","H9N2_NA",NA,727,1404,51.7806267806268,2,"bad"
"1409_d02","H9N2","H9N2_PA",NA,287,2151,13.3426313342631,2,"bad"
"1409_d02","H9N2","H9N2_MP",NA,0,982,0,2,"bad"
"1409_d02","H9N2","H9N2_NP",NA,196,1497,13.0928523714095,2,"bad"
"1409_d02","H9N2","H9N2_PB1",NA,125,2277,5.48967940272288,2,"bad"
"1409_d02","H9N2","H9N2_PB2",NA,784,2280,34.3859649122807,2,"bad"
"1409_d02","H9N2","H9N2_HA",NA,554,1683,32.9174093879976,2,"bad"
"1409_d02","H9N2","H9N2_NS",NA,738,864,85.4166666666667,2,"bad"
"1409_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1409_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1409_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1409_d12","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1409_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1409_d12","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1409_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1409_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1410_d08","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1410_d08","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1410_d08","H9N2","H9N2_NS",0,0,864,0,0,"bad"
"1410_d08","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1410_d08","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1410_d08","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1410_d08","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1410_d08","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1411_d04","H9N2","H9N2_HA",NA,1657,1683,98.4551396316102,5,"bad"
"1411_d04","H9N2","H9N2_NS",3363.40740740741,863,864,99.8842592592593,5,"bad"
"1411_d04","H9N2","H9N2_MP",1083.13594704684,982,982,100,5,"bad"
"1411_d04","H9N2","H9N2_PA",NA,380,2151,17.6662017666202,5,"bad"
"1411_d04","H9N2","H9N2_NP",NA,1494,1497,99.7995991983968,5,"bad"
"1411_d04","H9N2","H9N2_PB2",NA,300,2280,13.1578947368421,5,"bad"
"1411_d04","H9N2","H9N2_PB1",450.079929732104,700,2277,30.7422046552481,5,"bad"
"1411_d04","H9N2","H9N2_NA",1346.88283475783,1388,1404,98.8603988603989,5,"bad"
"1411_d06","H9N2","H9N2_HA",NA,1682,1683,99.9405822935235,6,"bad"
"1411_d06","H9N2","H9N2_NP",3111.41182364729,1497,1497,100,6,"bad"
"1411_d06","H9N2","H9N2_NA",NA,295,1404,21.011396011396,6,"bad"
"1411_d06","H9N2","H9N2_PB1",NA,511,2277,22.4418093983311,6,"bad"
"1411_d06","H9N2","H9N2_PB2",NA,2275,2280,99.780701754386,6,"bad"
"1411_d06","H9N2","H9N2_PA",1602.44374709437,2151,2151,100,6,"bad"
"1411_d06","H9N2","H9N2_MP",2353.40274949084,982,982,100,6,"bad"
"1411_d06","H9N2","H9N2_NS",6289.36400462963,864,864,100,6,"bad"
"1411_d08","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1411_d08","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1411_d08","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1411_d08","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1411_d08","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1411_d08","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1411_d08","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1411_d08","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1411_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1411_d12","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1411_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1411_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1411_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1411_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1411_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1411_d12","H9N2","H9N2_PA",NA,35,2151,1.62715016271502,0,"bad"
"1412_d06","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1412_d06","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1412_d06","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"1412_d06","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1412_d06","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1412_d06","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1412_d06","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1412_d06","H9N2","H9N2_PB2",NA,131,2280,5.74561403508772,0,"bad"
"1414_d02","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1414_d02","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1414_d02","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1414_d02","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1414_d02","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1414_d02","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1414_d02","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1414_d02","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"1414_d08","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1414_d08","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1414_d08","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1414_d08","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1414_d08","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1414_d08","H9N2","H9N2_MP",0,0,982,0,0,"bad"
"1414_d08","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1414_d08","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"1415_d06","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1415_d06","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1415_d06","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1415_d06","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1415_d06","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1415_d06","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1415_d06","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1415_d06","H9N2","H9N2_NS",131.70775462963,5,864,0.578703703703704,0,"bad"
"1416_d06","H9N2","H9N2_HA",NA,667,1683,39.6316102198455,0,"bad"
"1416_d06","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1416_d06","H9N2","H9N2_MP",NA,282,982,28.7169042769857,0,"bad"
"1416_d06","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1416_d06","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1416_d06","H9N2","H9N2_NS",NA,121,864,14.0046296296296,0,"bad"
"1416_d06","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1416_d06","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1416_d08","H9N2","H9N2_PB2",NA,0,2280,0,2,"bad"
"1416_d08","H9N2","H9N2_NA",0,0,1404,0,2,"bad"
"1416_d08","H9N2","H9N2_PA",NA,0,2151,0,2,"bad"
"1416_d08","H9N2","H9N2_NS",NA,0,864,0,2,"bad"
"1416_d08","H9N2","H9N2_NP",0,0,1497,0,2,"bad"
"1416_d08","H9N2","H9N2_HA",NA,0,1683,0,2,"bad"
"1416_d08","H9N2","H9N2_PB1",NA,1465,2277,64.3390425999122,2,"bad"
"1416_d08","H9N2","H9N2_MP",1701.78309572301,982,982,100,2,"bad"
"1417_d02","H9N2","H9N2_HA",818.382650029709,1660,1683,98.6333927510398,6,"bad"
"1417_d02","H9N2","H9N2_PB1",2325.61506368028,1217,2277,53.44751866491,6,"bad"
"1417_d02","H9N2","H9N2_PB2",1386.25877192982,735,2280,32.2368421052632,6,"bad"
"1417_d02","H9N2","H9N2_NP",632.9665998664,1490,1497,99.5323981295925,6,"bad"
"1417_d02","H9N2","H9N2_NS",15091.2806712963,864,864,100,6,"bad"
"1417_d02","H9N2","H9N2_PA",1496.60251046025,858,2151,39.8884239888424,6,"bad"
"1417_d02","H9N2","H9N2_MP",7355.88594704684,982,982,100,6,"bad"
"1417_d02","H9N2","H9N2_NA",1367.54451566952,1394,1404,99.2877492877493,6,"bad"
"1417_d04","H9N2","H9N2_PA",NA,297,2151,13.8075313807531,5,"bad"
"1417_d04","H9N2","H9N2_PB1",NA,636,2277,27.931488801054,5,"bad"
"1417_d04","H9N2","H9N2_NS",1686.96469907407,859,864,99.4212962962963,5,"bad"
"1417_d04","H9N2","H9N2_MP",564.99083503055,949,982,96.6395112016293,5,"bad"
"1417_d04","H9N2","H9N2_NP",264.536406145625,1068,1497,71.3426853707415,5,"bad"
"1417_d04","H9N2","H9N2_PB2",NA,457,2280,20.0438596491228,5,"bad"
"1417_d04","H9N2","H9N2_NA",321.129985754986,1180,1404,84.045584045584,5,"bad"
"1417_d04","H9N2","H9N2_HA",NA,1610,1683,95.6625074272133,5,"bad"
"1417_d06","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1417_d06","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1417_d06","H9N2","H9N2_MP",0,0,982,0,0,"bad"
"1417_d06","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1417_d06","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1417_d06","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1417_d06","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1417_d06","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1787_d08","H9N2","H9N2_HA",NA,0,1683,0,3,"bad"
"1787_d08","H9N2","H9N2_PA",NA,415,2151,19.2933519293352,3,"bad"
"1787_d08","H9N2","H9N2_PB1",114.867808519982,422,2277,18.5331576635924,3,"bad"
"1787_d08","H9N2","H9N2_MP",291.205702647658,810,982,82.4847250509165,3,"bad"
"1787_d08","H9N2","H9N2_PB2",80.6063596491228,213,2280,9.34210526315789,3,"bad"
"1787_d08","H9N2","H9N2_NS",754.506365740741,849,864,98.2638888888889,3,"bad"
"1787_d08","H9N2","H9N2_NP",99.0911823647295,0,1497,0,3,"bad"
"1787_d08","H9N2","H9N2_NA",188.912393162393,641,1404,45.6552706552707,3,"bad"
"1787_d10","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1787_d10","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1787_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1787_d10","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1787_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1787_d10","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1787_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1787_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1787_d12","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1787_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1787_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1787_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1787_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1787_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1787_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1787_d12","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1789_d10","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1789_d10","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1789_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1789_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1789_d10","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1789_d10","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"1789_d10","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1789_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1789_d12","H9N2","H9N2_PA",NA,0,2151,0,1,"bad"
"1789_d12","H9N2","H9N2_NP",NA,0,1497,0,1,"bad"
"1789_d12","H9N2","H9N2_HA",0,0,1683,0,1,"bad"
"1789_d12","H9N2","H9N2_NS",NA,0,864,0,1,"bad"
"1789_d12","H9N2","H9N2_PB2",NA,74,2280,3.24561403508772,1,"bad"
"1789_d12","H9N2","H9N2_NA",0,0,1404,0,1,"bad"
"1789_d12","H9N2","H9N2_PB1",NA,0,2277,0,1,"bad"
"1789_d12","H9N2","H9N2_MP",NA,981,982,99.89816700611,1,"bad"
"1794_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1794_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1794_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1794_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1794_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1794_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1794_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1794_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1800_d08","H9N2","H9N2_PB1",NA,361,2277,15.8541941150637,3,"bad"
"1800_d08","H9N2","H9N2_NS",717.184606481482,847,864,98.0324074074074,3,"bad"
"1800_d08","H9N2","H9N2_PB2",NA,0,2280,0,3,"bad"
"1800_d08","H9N2","H9N2_MP",435.245417515275,917,982,93.3808553971487,3,"bad"
"1800_d08","H9N2","H9N2_NP",121.036740146961,0,1497,0,3,"bad"
"1800_d08","H9N2","H9N2_NA",179.154202279202,605,1404,43.0911680911681,3,"bad"
"1800_d08","H9N2","H9N2_HA",73.2308377896613,0,1683,0,3,"bad"
"1800_d08","H9N2","H9N2_PA",NA,398,2151,18.5030218503022,3,"bad"
"1800_d10","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1800_d10","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1800_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1800_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1800_d10","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1800_d10","H9N2","H9N2_NS",18.6944444444444,0,864,0,0,"bad"
"1800_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1800_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1800_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1800_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1800_d12","H9N2","H9N2_MP",0,0,982,0,0,"bad"
"1800_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1800_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1800_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1800_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1800_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1801_d06","H9N2","H9N2_PA",NA,476,2151,22.1292422129242,1,"bad"
"1801_d06","H9N2","H9N2_HA",NA,0,1683,0,1,"bad"
"1801_d06","H9N2","H9N2_NA",NA,0,1404,0,1,"bad"
"1801_d06","H9N2","H9N2_PB2",NA,392,2280,17.1929824561404,1,"bad"
"1801_d06","H9N2","H9N2_PB1",NA,537,2277,23.5836627140975,1,"bad"
"1801_d06","H9N2","H9N2_NS",881.654513888889,849,864,98.2638888888889,1,"bad"
"1801_d06","H9N2","H9N2_NP",NA,0,1497,0,1,"bad"
"1801_d06","H9N2","H9N2_MP",185.644093686354,243,982,24.7454175152749,1,"bad"
"1801_d08","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1801_d08","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1801_d08","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1801_d08","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1801_d08","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1801_d08","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1801_d08","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1801_d08","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1801_d12","H9N2","H9N2_PB1",NA,333,2277,14.6245059288538,0,"bad"
"1801_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1801_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1801_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1801_d12","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1801_d12","H9N2","H9N2_NS",NA,221,864,25.5787037037037,0,"bad"
"1801_d12","H9N2","H9N2_PB2",NA,132,2280,5.78947368421053,0,"bad"
"1801_d12","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1910_d06","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1910_d06","H9N2","H9N2_PB1",NA,78,2277,3.42555994729908,0,"bad"
"1910_d06","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1910_d06","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1910_d06","H9N2","H9N2_PB2",NA,138,2280,6.05263157894737,0,"bad"
"1910_d06","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1910_d06","H9N2","H9N2_NS",133.987268518519,0,864,0,0,"bad"
"1910_d06","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1910_d12","H9N2","H9N2_NA",911.418091168091,1368,1404,97.4358974358974,6,"bad"
"1910_d12","H9N2","H9N2_NS",NA,862,864,99.7685185185185,6,"bad"
"1910_d12","H9N2","H9N2_PB1",NA,2273,2277,99.8243302591129,6,"bad"
"1910_d12","H9N2","H9N2_MP",NA,0,982,0,6,"bad"
"1910_d12","H9N2","H9N2_PA",NA,1137,2151,52.8591352859135,6,"bad"
"1910_d12","H9N2","H9N2_HA",NA,0,1683,0,6,"bad"
"1910_d12","H9N2","H9N2_PB2",768.528070175439,2280,2280,100,6,"bad"
"1910_d12","H9N2","H9N2_NP",1559.46492985972,1497,1497,100,6,"bad"
"1912_d08","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1912_d08","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1912_d08","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1912_d08","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1912_d08","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1912_d08","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1912_d08","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1912_d08","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1912_d10","H9N2","H9N2_PB1",NA,381,2277,16.7325428194993,2,"bad"
"1912_d10","H9N2","H9N2_HA",NA,0,1683,0,2,"bad"
"1912_d10","H9N2","H9N2_NS",823.334490740741,847,864,98.0324074074074,2,"bad"
"1912_d10","H9N2","H9N2_NP",NA,0,1497,0,2,"bad"
"1912_d10","H9N2","H9N2_PB2",NA,166,2280,7.28070175438597,2,"bad"
"1912_d10","H9N2","H9N2_PA",NA,199,2151,9.25151092515109,2,"bad"
"1912_d10","H9N2","H9N2_MP",424.178716904277,911,982,92.7698574338086,2,"bad"
"1912_d10","H9N2","H9N2_NA",74.2325498575499,0,1404,0,2,"bad"
"1912_d12","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1912_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1912_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1912_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1912_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1912_d12","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"1912_d12","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1912_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1913_d02","H9N2","H9N2_HA",NA,0,1683,0,1,"bad"
"1913_d02","H9N2","H9N2_MP",NA,84,982,8.55397148676171,1,"bad"
"1913_d02","H9N2","H9N2_PB1",NA,554,2277,24.3302591128678,1,"bad"
"1913_d02","H9N2","H9N2_NS",NA,0,864,0,1,"bad"
"1913_d02","H9N2","H9N2_PA",NA,0,2151,0,1,"bad"
"1913_d02","H9N2","H9N2_NP",0,0,1497,0,1,"bad"
"1913_d02","H9N2","H9N2_NA",NA,0,1404,0,1,"bad"
